date,open,high,low,close
2011-10-13,20.741,21.31,20.455,21.46
2011-10-14,21.28,21.16,21.21,22.16
2011-10-17,21.34,21.18,20.67,20.76
2011-10-18,21.2,21.7348,21.152,21.521
2011-10-19,21.0,21.835,20.67,20.9
2011-10-20,21.322,20.819,20.8243,21.439
2011-10-21,21.24,21.3859,21.569,21.233
2011-10-24,21.933,22.1,21.82,22.26
2011-10-25,21.626,22.224,21.38,21.08
2011-10-26,21.815,21.679,20.94,21.7
2011-10-27,21.415,22.033,21.138,21.585
2011-10-28,22.49,22.24,21.51,21.48
2011-10-31,22.092,22.081,21.208,21.95
2011-11-01,21.61,21.323,20.9,20.787
2011-11-02,21.025,21.3,21.195,20.78
2011-11-03,21.12,20.94,20.464,21.1
2011-11-04,22.428,22.568,21.687,22.587
2011-11-07,22.925,22.6401,21.938,23.02
2011-11-08,22.46,23.007,22.47,22.49
2011-11-09,22.336,22.087,22.19,21.498
2011-11-10,21.8,22.326,22.0,21.96
2011-11-11,22.83,23.3,22.7,23.18
2011-11-14,22.675,22.851,22.48,22.08
2011-11-15,22.36,22.61,21.978,22.575
2011-11-16,22.633,22.729,22.195,21.71
2011-11-17,22.26,22.46,21.358,21.943
2011-11-18,21.905,21.32,21.04,21.13
2011-11-21,21.568,21.74,21.0705,21.54
2011-11-22,20.9,21.801,21.6,21.29
2011-11-23,21.96,21.11,21.247,20.949
2011-11-25,20.82,21.33,20.675,20.68
2011-11-28,21.927,22.238,20.74,21.331
2011-11-29,21.71,22.288,21.407,21.469
2011-11-30,21.87,22.552,21.792,22.34
2011-12-01,21.7,22.271,22.1,21.827
2011-12-02,22.4,22.63,22.22,22.168
2011-12-05,23.04,23.17,22.0,22.8
2011-12-06,23.2,22.64,22.044,22.293
2011-12-07,22.44,22.08,22.4,22.15
2011-12-08,22.494,22.906,21.46,21.89
2011-12-09,22.06,22.19,22.02,22.74
2011-12-12,22.197,22.7,22.642,23.0
2011-12-13,23.28,23.3,21.81,22.335
2011-12-14,22.527,22.422,21.98,22.174
2011-12-15,22.43,22.869,22.1469,22.0
2011-12-16,22.476,23.07,22.692,22.47
2011-12-19,22.78,22.0,21.775,22.77
2011-12-20,23.12,23.671,22.24,22.78
2011-12-21,22.827,22.897,22.449,23.32
2011-12-22,22.7,22.96,22.62,22.7
2011-12-23,23.647,22.924,23.055,23.1951
2011-12-27,22.9,23.53,23.367,23.0
2011-12-28,23.82,23.408,23.661,23.53
2011-12-29,24.16,23.89,23.422,23.336
2011-12-30,24.05,23.852,23.162,23.966
2012-01-03,24.531,24.16,22.68,23.2552
2012-01-04,23.085,23.711,22.84,24.087
2012-01-05,23.537,23.7,22.997,23.75
2012-01-06,24.24,23.849,23.453,24.1
2012-01-09,24.199,23.7,23.247,23.429
2012-01-10,23.8,24.33,23.706,23.96
2012-01-11,24.43,24.572,24.026,24.01
2012-01-12,24.307,24.307,24.503,24.5
2012-01-13,24.44,23.8,23.5,23.84
2012-01-17,24.09,24.301,24.031,24.244
2012-01-18,24.8,24.164,24.75,24.25
2012-01-19,24.64,25.004,24.27,24.59
2012-01-20,24.58,25.047,24.446,24.317
2012-01-23,25.123,24.8,23.62,24.42
2012-01-24,24.229,24.1,24.57,24.237
2012-01-25,24.033,24.916,23.929,24.474
2012-01-26,24.4,24.377,24.21,24.34
2012-01-27,24.881,25.094,24.438,24.759
2012-01-30,24.446,25.06,24.437,25.14
2012-01-31,25.398,24.33,24.59,25.0
2012-02-01,24.99,24.441,24.09,24.17
2012-02-02,25.092,24.31,24.803,24.51
2012-02-03,24.5,25.2,24.68,24.21
2012-02-06,24.25,24.68,24.366,25.227
2012-02-07,24.966,24.3,24.12,24.884
2012-02-08,25.38,24.701,24.78,24.94
2012-02-09,25.2,24.87,24.4461,25.1
2012-02-10,24.994,24.6077,25.22,25.37
2012-02-13,24.55,24.892,24.857,25.375
2012-02-14,25.58,24.82,25.43,24.57
2012-02-15,25.484,24.9,24.866,24.79
2012-02-16,25.107,24.43,24.679,24.43
2012-02-17,25.197,24.54,24.751,24.934
2012-02-21,24.25,24.884,24.576,25.02
2012-02-22,24.347,24.72,24.234,24.743
2012-02-23,25.11,24.352,25.0,25.2
2012-02-24,24.4,24.79,24.77,24.36
2012-02-27,24.555,24.88,24.05,25.209
2012-02-28,24.9,24.86,24.85,24.652
2012-02-29,25.06,24.8,24.542,24.85
2012-03-01,24.975,24.611,25.187,25.399
2012-03-02,24.87,25.3598,24.8007,25.018
2012-03-05,24.916,24.7161,25.184,25.43
2012-03-06,24.996,25.46,24.3,24.61
2012-03-07,25.354,25.24,24.905,25.598
2012-03-08,25.715,26.025,25.692,26.164
2012-03-09,26.16,27.456,25.812,26.7
2012-03-12,26.25,26.41,26.66,26.41
2012-03-13,25.78,27.373,26.41,27.13
2012-03-14,26.0,27.192,26.6,26.54
2012-03-15,27.108,26.779,26.48,26.647
2012-03-16,27.17,26.76,27.314,27.35
2012-03-19,26.855,27.128,27.34,27.383
2012-03-20,26.92,27.488,26.699,27.42
2012-03-21,27.776,27.3,26.895,28.019
2012-03-22,26.92,28.378,28.018,28.0678
2012-03-23,28.59,28.47,28.35,28.7629
2012-03-26,28.62,29.184,28.076,28.95
2012-03-27,28.825,28.58,28.88,28.64
2012-03-28,29.05,28.752,28.28,28.064
2012-03-29,28.3,29.092,27.83,27.941
2012-03-30,29.0,28.991,28.59,28.582
2012-04-02,28.67,28.647,29.05,29.545
2012-04-03,28.574,29.416,28.427,29.403
2012-04-04,29.1,29.608,28.44,28.68
2012-04-05,29.47,30.063,29.349,29.09
2012-04-09,29.06,29.9922,29.588,29.19
2012-04-10,29.7,30.06,29.0,28.64
2012-04-11,29.24,31.03,28.773,30.255
2012-04-12,30.44,30.526,30.58,30.6144
2012-04-13,31.45,31.88,30.421,31.096
2012-04-16,32.319,31.0,31.088,30.244
2012-04-17,31.06,30.776,30.29,29.92
2012-04-18,30.78,30.367,30.13,31.418
2012-04-19,30.7,31.05,30.71,30.869
2012-04-20,30.16,30.363,30.9,30.6
2012-04-23,30.19,30.04,29.648,29.87
2012-04-24,29.493,30.686,30.2,29.493
2012-04-25,29.95,31.217,29.46,30.85
2012-04-26,31.0,31.944,29.9,30.34
2012-04-27,29.046,30.45,28.93,29.595
2012-04-30,29.248,29.228,29.557,29.762
2012-05-01,28.772,29.325,30.03,29.04
2012-05-02,29.429,29.877,29.425,29.8
2012-05-03,28.99,29.6,29.27,28.572
2012-05-04,29.41,29.09,27.76,28.93
2012-05-07,28.0,28.224,27.8,28.19
2012-05-08,28.63,28.793,27.272,28.181
2012-05-09,27.396,28.75,27.13,28.24
2012-05-10,28.176,28.112,27.555,27.493
2012-05-11,28.32,28.72,27.7267,28.24
2012-05-14,28.037,28.164,27.39,27.014
2012-05-15,27.3,27.77,27.64,27.77
2012-05-16,27.563,28.024,26.6,26.64
2012-05-17,26.745,27.8,26.582,26.014
2012-05-18,26.39,27.657,26.504,26.191
2012-05-21,26.147,28.05,26.189,27.61
2012-05-22,27.21,28.3,27.602,27.918
2012-05-23,27.0,28.01,27.87,28.575
2012-05-24,28.34,28.685,27.7438,27.72
2012-05-25,28.334,28.6,27.63,27.66
2012-05-29,27.55,28.093,28.3,28.25
2012-05-30,27.54,27.78,27.984,28.189
2012-05-31,27.966,27.76,27.509,28.276
2012-06-01,26.87,28.06,26.95,26.493
2012-06-04,27.0,27.307,25.827,27.62
2012-06-05,27.467,27.58,26.639,27.207
2012-06-06,27.695,27.3,26.97,27.9
2012-06-07,27.09,27.92,27.77,26.72
2012-06-08,26.49,28.12,26.3537,27.283
2012-06-11,27.819,27.65,27.495,26.493
2012-06-12,27.2,26.998,27.191,26.89
2012-06-13,26.66,27.1,25.611,25.831
2012-06-14,25.96,27.48,26.71,26.272
2012-06-15,26.21,26.71,26.293,26.59
2012-06-18,27.44,28.37,26.758,27.11
2012-06-19,27.6,28.451,27.617,28.22
2012-06-20,28.27,28.69,27.8,29.01
2012-06-21,29.29,28.672,27.0,27.745
2012-06-22,27.816,28.197,27.14,28.23
2012-06-25,27.76,27.15,26.782,27.2862
2012-06-26,27.511,27.69,27.4,28.145
2012-06-27,27.25,27.78,26.82,26.532
2012-06-28,26.273,27.037,26.673,26.721
2012-06-29,27.558,27.511,26.841,27.1
2012-07-02,26.9,27.94,26.28,27.492
2012-07-03,27.537,27.4,27.11,26.1
2012-07-05,26.17,27.3,27.131,27.2
2012-07-06,26.577,26.2,26.22,26.045
2012-07-09,26.084,26.6,26.19,27.454
2012-07-10,27.044,27.167,26.798,27.2
2012-07-11,26.32,27.4,26.22,26.98
2012-07-12,26.2,27.386,26.26,26.81
2012-07-13,26.781,28.075,26.98,28.081
2012-07-16,27.68,27.33,26.54,26.7
2012-07-17,27.472,28.1,27.56,27.585
2012-07-18,27.058,26.948,26.858,27.73
2012-07-19,27.988,27.7784,26.81,27.7
2012-07-20,27.35,26.714,25.7934,26.88
2012-07-23,26.4,26.385,26.0,26.2
2012-07-24,25.932,26.14,25.96,26.37
2012-07-25,25.77,26.4,25.65,26.031
2012-07-26,26.329,27.278,26.02,26.7779
2012-07-27,24.2,25.1,23.1829,24.612
2012-07-30,24.601,24.035,24.111,24.14
2012-07-31,24.7,24.6,23.423,23.45
2012-08-01,22.971,23.145,22.5,22.6
2012-08-02,22.212,22.54,21.54,21.68
2012-08-03,22.053,22.8,22.7,22.178
2012-08-06,23.02,22.8915,22.04,22.59
2012-08-07,21.942,23.23,22.01,23.757
2012-08-08,23.592,22.8,22.98,23.574
2012-08-09,23.674,23.47,23.212,23.166
2012-08-10,23.592,23.086,23.36,23.247
2012-08-13,22.88,23.166,23.67,23.852
2012-08-14,23.34,23.527,23.117,24.073
2012-08-15,24.175,24.92,23.58,24.09
2012-08-16,24.27,25.47,23.918,24.8
2012-08-17,24.833,24.718,24.17,25.31
2012-08-20,24.827,24.3,24.888,24.155
2012-08-21,24.54,25.056,25.017,24.938
2012-08-22,25.0,25.02,24.22,24.47
2012-08-23,24.87,24.459,24.06,24.06
2012-08-24,24.42,25.04,24.64,25.0
2012-08-27,25.6,25.772,24.84,25.71
2012-08-28,24.55,24.833,25.177,25.2
2012-08-29,24.73,25.859,25.272,25.14
2012-08-30,25.079,26.0,24.7,25.326
2012-08-31,26.0,25.99,25.19,25.7
2012-09-04,25.087,25.2853,24.9849,24.76
2012-09-05,25.915,26.367,25.951,25.9
2012-09-06,25.96,26.0111,26.2,25.44
2012-09-07,25.814,26.42,25.4202,25.835
2012-09-10,26.081,26.15,26.57,25.668
2012-09-11,26.0,26.28,25.963,25.413
2012-09-12,25.65,26.44,26.313,26.176
2012-09-13,26.534,26.547,25.45,26.66
2012-09-14,25.98,26.0,25.9,26.36
2012-09-17,25.533,25.748,24.67,25.45
2012-09-18,24.917,25.64,25.72,25.209
2012-09-19,24.95,26.427,25.556,26.2944
2012-09-20,25.12,26.076,25.425,26.279
2012-09-21,26.394,26.063,26.033,26.245
2012-09-24,25.95,26.247,26.4,25.97
2012-09-25,26.112,25.96,25.965,25.9062
2012-09-26,25.36,26.6,25.188,25.79
2012-09-27,25.35,26.552,26.0,26.7361
2012-09-28,25.709,26.66,26.018,26.556
2012-10-01,25.913,25.8,25.03,25.5946
2012-10-02,25.89,25.41,25.4,25.44
2012-10-03,25.364,26.052,25.106,24.831
2012-10-04,25.686,25.02,25.39,24.76
2012-10-05,24.82,25.4297,24.37,25.25
2012-10-08,24.47,25.187,25.3,24.81
2012-10-09,25.251,24.69,24.34,23.975
2012-10-10,24.39,25.02,23.59,24.426
2012-10-11,24.2,24.8,23.448,23.76
2012-10-12,24.29,24.254,23.67,24.59
2012-10-15,24.512,24.02,24.7051,24.857
2012-10-16,24.882,25.12,24.07,24.63
2012-10-17,24.961,24.839,24.836,25.329
2012-10-18,24.37,24.477,24.303,24.696
2012-10-19,24.254,24.43,23.6,23.4709
2012-10-22,23.456,23.94,22.8,23.11
2012-10-23,22.52,23.57,22.357,23.3784
2012-10-24,22.91,22.78,22.86,23.2524
2012-10-25,23.35,24.605,23.937,24.032
2012-10-26,23.699,23.4,22.7974,23.168
2012-10-30,23.438,23.7,23.1699,23.836
2012-10-31,23.147,23.376,23.0,23.0
2012-11-01,23.791,24.28,22.962,24.2915
2012-11-02,26.044,26.84,25.6,25.67
2012-11-05,26.1,26.193,26.04,25.554
2012-11-06,26.497,26.6,25.914,26.4763
2012-11-07,26.03,27.33,26.342,27.1752
2012-11-08,26.24,26.73,26.507,26.08
2012-11-09,26.03,26.67,26.402,26.57
2012-11-12,25.78,26.92,25.79,25.88
2012-11-13,26.015,26.48,26.21,26.303
2012-11-14,26.0,25.44,25.4,25.48
2012-11-15,24.9,24.916,24.24,24.251
2012-11-16,25.45,25.1,24.241,25.54
2012-11-19,25.061,26.0,25.274,24.97
2012-11-20,25.4,26.03,24.796,25.32
2012-11-21,25.299,25.65,25.051,25.709
2012-11-23,25.351,26.78,25.894,25.823
2012-11-26,25.753,25.621,26.456,26.023
2012-11-27,25.74,26.82,25.355,25.7562
2012-11-28,25.387,26.6,25.8815,26.888
2012-11-29,26.57,26.8373,26.77,27.0
2012-11-30,26.19,27.017,25.86,26.13
2012-12-03,27.156,26.294,26.4,25.9118
2012-12-04,26.367,27.02,26.66,26.13
2012-12-05,27.0,27.06,25.52,26.427
2012-12-06,26.52,27.322,26.0,27.36
2012-12-07,27.721,28.0,27.5,27.63
2012-12-10,27.98,27.39,26.7,26.61
2012-12-11,27.13,27.83,27.0,27.85
2012-12-12,28.048,27.572,27.331,27.9121
2012-12-13,27.34,27.226,27.452,26.61
2012-12-14,27.11,27.463,27.51,27.4
2012-12-17,27.889,28.158,28.07,28.41
2012-12-18,28.16,27.71,27.4107,27.81
2012-12-19,27.6,28.011,27.519,28.089
2012-12-20,28.292,28.032,28.07,28.151
2012-12-21,26.702,27.554,26.704,27.3
2012-12-24,27.551,28.0,27.123,26.965
2012-12-26,27.74,28.23,26.913,27.316
2012-12-27,27.622,28.03,26.858,27.46
2012-12-28,26.8,27.295,27.6,27.41
2012-12-31,26.691,27.217,27.191,27.906
2013-01-02,28.24,28.4,28.31,28.1
2013-01-03,28.6,28.804,28.5,28.478
2013-01-04,28.688,29.0,28.62,28.73
2013-01-07,28.2,28.907,27.825,28.3295
2013-01-08,28.91,29.02,28.3275,27.83
2013-01-09,28.15,28.72,28.0,28.205
2013-01-10,28.68,28.525,27.93,27.92
2013-01-11,27.843,28.96,27.61,27.823
2013-01-14,28.114,29.07,27.28,27.944
2013-01-15,27.334,27.9218,27.62,27.42
2013-01-16,28.3,27.63,27.94,27.272
2013-01-17,27.979,28.34,28.2297,28.31
2013-01-18,27.83,27.589,28.0993,27.508
2013-01-21,28.51,28.02,28.1703,28.585
2013-01-22,27.978,28.643,27.41,27.608
2013-01-23,28.42,28.647,27.5,28.54
2013-01-24,27.89,28.06,27.08,27.622
2013-01-25,29.09,29.273,29.19,29.102
2013-01-28,28.919,29.616,28.267,29.39
2013-01-29,28.2,28.664,28.763,28.5
2013-01-30,28.66,29.0,28.9624,29.0
2013-01-31,28.83,28.595,28.2,28.69
2013-02-01,29.544,29.46,28.659,28.79
2013-02-04,28.376,29.157,29.196,28.304
2013-02-05,28.847,28.764,29.228,28.2
2013-02-06,28.71,28.674,28.33,28.893
2013-02-07,28.116,28.51,28.556,28.6
2013-02-08,27.98,29.234,28.79,28.916
2013-02-11,29.55,28.63,27.98,28.5
2013-02-12,29.0,28.429,28.924,28.86
2013-02-13,28.43,29.29,27.94,28.747
2013-02-14,28.28,28.429,28.932,28.986
2013-02-15,28.447,29.22,28.332,27.48
2013-02-18,28.67,28.22,28.297,27.58
2013-02-19,28.0,27.999,27.88,27.781
2013-02-20,28.4,27.53,26.73,27.389
2013-02-21,27.814,26.93,27.56,27.811
2013-02-22,27.95,27.41,27.6,27.087
2013-02-25,27.285,27.933,26.7,27.322
2013-02-26,27.444,27.22,26.735,27.83
2013-02-27,26.944,28.081,26.77,28.001
2013-02-28,27.661,28.669,27.387,28.737
2013-03-01,28.401,28.152,27.0,27.564
2013-03-04,27.732,28.99,27.95,28.48
2013-03-05,29.0,28.9,29.0,29.146
2013-03-06,28.97,28.93,28.365,29.62
2013-03-07,29.78,29.38,28.975,30.027
2013-03-08,29.877,29.856,29.4146,30.041
2013-03-11,30.1,29.754,29.466,30.567
2013-03-12,30.406,29.474,30.11,29.32
2013-03-13,29.218,30.3,30.09,30.1146
2013-03-14,29.67,29.758,29.669,29.31
2013-03-15,29.37,29.97,28.63,29.68
2013-03-18,29.7,29.74,29.148,29.656
2013-03-19,29.124,28.65,28.33,28.512
2013-03-20,29.2,29.66,29.3,28.952
2013-03-21,29.501,28.96,28.874,29.038
2013-03-22,29.98,29.146,29.74,28.91
2013-03-25,29.4,29.423,28.671,28.445
2013-03-26,29.144,29.43,29.46,28.828
2013-03-27,28.89,29.107,29.398,29.508
2013-03-28,28.747,28.88,29.1,29.197
2013-03-29,28.766,29.97,29.61,28.959
2013-04-01,28.64,28.85,28.843,29.853
2013-04-02,29.583,29.87,29.961,29.43
2013-04-03,29.3,29.72,29.68,30.22
2013-04-04,29.91,29.427,29.36,29.112
2013-04-05,29.587,29.6479,28.7968,30.1
2013-04-08,30.034,29.45,29.32,30.18
2013-04-09,29.39,29.0,29.96,29.125
2013-04-10,28.91,29.234,30.0768,30.3
2013-04-11,29.129,30.543,29.4,29.9583
2013-04-12,29.776,30.692,30.5,30.989
2013-04-15,30.039,29.87,29.2,29.497
2013-04-16,29.01,30.64,29.15,30.09
2013-04-17,29.541,29.374,30.249,29.317
2013-04-18,30.53,29.77,30.16,29.28
2013-04-19,29.428,29.38,28.86,29.3655
2013-04-22,30.45,30.834,30.21,30.65
2013-04-23,30.605,31.25,30.49,30.009
2013-04-24,30.575,31.17,30.581,30.256
2013-04-25,31.0,30.69,30.113,30.28
2013-04-26,30.8,31.16,30.0,31.0
2013-04-29,30.426,30.85,31.404,30.58
2013-04-30,31.67,31.026,31.628,31.35
2013-05-01,31.199,31.52,30.798,30.15
2013-05-02,31.16,31.85,30.2,31.04
2013-05-03,30.612,31.209,31.18,31.302
2013-05-06,32.0,31.96,32.27,31.61
2013-05-07,32.63,31.91,31.344,31.372
2013-05-08,31.74,32.51,31.831,31.211
2013-05-09,32.33,32.27,32.09,32.16
2013-05-10,32.841,32.196,31.704,32.0965
2013-05-13,32.0,32.734,31.515,32.7
2013-05-14,32.477,32.625,32.38,32.95
2013-05-15,31.903,32.8,32.56,33.502
2013-05-16,33.0,32.4438,32.359,32.347
2013-05-17,32.011,32.95,32.09,32.143
2013-05-20,33.065,32.843,32.85,33.277
2013-05-21,32.7,33.66,33.44,33.09
2013-05-22,32.973,32.763,32.6,33.671
2013-05-23,32.482,32.79,31.722,31.94
2013-05-24,32.56,33.2,31.493,32.55
2013-05-28,32.65,33.41,32.58,33.54
2013-05-29,32.531,33.09,32.1118,32.41
2013-05-30,32.153,32.6512,32.0966,32.911
2013-05-31,31.641,32.5857,32.474,31.7
2013-06-03,31.977,32.22,32.0,32.05
2013-06-04,31.73,33.09,32.601,32.861
2013-06-05,32.244,31.66,32.031,32.69
2013-06-06,31.58,32.7511,32.19,32.92
2013-06-07,31.988,32.809,33.03,32.6
2013-06-10,33.82,33.517,33.5,33.103
2013-06-11,33.967,33.7478,32.833,34.06
2013-06-12,33.99,34.0,33.24,32.471
2013-06-13,33.82,33.158,33.346,33.208
2013-06-14,34.063,33.65,33.688,33.1
2013-06-17,34.237,34.55,34.3407,34.461
2013-06-18,34.115,33.643,33.477,33.6919
2013-06-19,34.63,34.53,33.309,34.11
2013-06-20,34.11,34.18,32.85,33.46
2013-06-21,34.043,33.77,32.292,33.247
2013-06-24,33.0,32.364,31.78,33.602
2013-06-25,33.434,33.78,33.48,33.27
2013-06-26,34.2,34.9415,32.7685,34.5
2013-06-27,34.36,33.91,33.337,34.206
2013-06-28,33.723,34.383,34.3,33.466
2013-07-01,33.974,33.842,33.58,33.82
2013-07-02,33.302,34.9,34.69,34.856
2013-07-03,33.787,34.1,33.7,33.93
2013-07-04,34.875,35.45,34.3,34.78
2013-07-05,34.561,36.0,34.87,34.46
2013-07-08,34.93,34.86,35.05,35.757
2013-07-09,34.451,35.6,34.337,35.045
2013-07-10,34.73,35.0,34.053,35.17
2013-07-11,35.367,35.9369,34.362,35.6
2013-07-12,36.06,35.78,35.22,36.04
2013-07-15,36.14,35.63,35.023,35.65
2013-07-16,35.13,36.36,35.21,36.11
2013-07-17,35.89,36.0225,34.903,35.5
2013-07-18,35.588,34.828,34.58,34.44
2013-07-19,34.865,34.942,34.7,34.42
2013-07-22,35.68,35.407,34.922,35.22
2013-07-23,36.01,35.63,34.702,34.85
2013-07-24,35.382,34.283,33.46,33.563
2013-07-25,34.131,35.1,33.508,34.139
2013-07-26,36.58,37.41,36.552,37.12
2013-07-29,37.95,38.31,36.27,37.004
2013-07-30,37.81,37.79,36.342,37.689
2013-07-31,36.9,36.74,36.64,36.7636
2013-08-01,37.76,37.74,36.76,37.17
2013-08-02,37.71,38.162,38.08,37.583
2013-08-05,38.28,37.788,38.35,38.122
2013-08-06,37.868,37.27,36.55,36.8
2013-08-07,36.86,37.437,37.7356,37.803
2013-08-08,36.785,38.2,37.5,37.93
2013-08-09,37.454,36.8051,37.34,37.7
2013-08-12,36.4,37.632,37.736,37.002
2013-08-13,37.902,37.075,37.4829,37.83
2013-08-14,36.331,37.06,36.681,36.008
2013-08-15,35.679,36.101,36.41,36.05
2013-08-16,37.15,37.02,36.134,35.575
2013-08-19,35.36,36.834,36.29,36.114
2013-08-20,36.446,37.1441,35.2118,36.43
2013-08-21,36.56,36.1,36.85,35.4544
2013-08-22,36.95,36.86,36.237,36.2
2013-08-23,37.44,36.533,36.38,37.131
2013-08-26,36.206,36.211,36.1,37.27
2013-08-27,36.62,36.893,35.403,35.41
2013-08-28,35.4,36.64,36.33,36.15
2013-08-29,36.228,37.41,35.59,37.16
2013-08-30,35.92,36.1,35.761,35.45
2013-09-03,35.952,36.6,36.364,36.9
2013-09-04,36.07,37.65,36.6988,37.61
2013-09-05,37.44,37.73,37.537,36.944
2013-09-06,37.417,37.47,36.553,36.924
2013-09-09,37.59,37.895,36.363,37.52
2013-09-10,36.8,38.39,37.714,38.4344
2013-09-11,37.237,39.4,37.822,38.986
2013-09-12,38.859,39.53,39.0533,39.542
2013-09-13,38.015,38.87,38.907,39.273
2013-09-16,38.47,39.2,39.0,38.47
2013-09-17,38.51,38.58,38.024,39.44
2013-09-18,39.11,39.25,39.295,39.798
2013-09-19,38.97,40.0288,38.88,40.005
2013-09-20,38.74,38.6,38.247,39.49
2013-09-23,38.239,39.5,39.367,39.48
2013-09-24,39.522,40.199,38.996,39.509
2013-09-25,38.881,39.652,38.5012,38.71
2013-09-26,39.986,40.2412,39.32,38.95
2013-09-27,38.5,39.49,38.2,40.258
2013-09-30,39.23,39.2549,38.451,38.552
2013-10-01,39.36,38.68,39.34,39.27
2013-10-02,38.645,38.904,38.121,40.348
2013-10-03,39.4,40.38,39.82,40.192
2013-10-04,40.2,40.12,38.909,39.8
2013-10-07,39.196,39.278,38.659,39.8772
2013-10-08,40.14,39.676,37.78,38.639
2013-10-09,39.406,39.0,38.8694,38.08
2013-10-10,40.017,39.587,39.741,39.19
2013-10-11,38.64,39.34,38.85,40.72
2013-10-14,39.913,39.87,39.829,39.67
2013-10-15,39.614,39.1615,39.4,39.598
2013-10-16,39.1,39.7854,39.994,39.76
2013-10-17,39.949,40.781,39.056,40.7358
2013-10-18,41.53,41.333,39.747,39.666
2013-10-21,39.81,41.005,39.83,40.95
2013-10-22,41.76,40.63,39.8,41.04
2013-10-23,41.062,41.556,40.02,40.689
2013-10-24,40.7,41.51,40.372,41.151
2013-10-25,41.84,41.0,41.475,41.56
2013-10-28,41.39,41.856,39.6904,40.603
2013-10-29,39.636,40.7,40.862,41.49
2013-10-30,40.748,41.196,41.17,41.762
2013-10-31,40.853,42.37,40.842,41.689
2013-11-01,41.47,42.37,40.326,41.119
2013-11-04,40.592,41.65,41.257,41.994
2013-11-05,41.171,41.6,41.723,41.971
2013-11-06,41.91,42.17,41.763,41.433
2013-11-07,41.33,41.277,40.8,41.185
2013-11-08,40.419,42.166,40.1,40.9
2013-11-11,41.64,42.55,42.38,41.413
2013-11-12,42.0,42.032,41.23,41.5032
2013-11-13,40.846,42.44,40.79,41.568
2013-11-14,41.29,41.99,40.9217,41.96
2013-11-15,41.67,41.33,40.86,41.482
2013-11-18,40.96,41.26,41.582,40.91
2013-11-19,41.67,42.06,40.07,41.5
2013-11-20,41.274,40.431,41.05,41.646
2013-11-21,41.97,42.109,41.824,42.417
2013-11-22,41.437,42.33,40.85,42.476
2013-11-25,41.371,41.05,42.238,40.673
2013-11-26,40.49,41.954,40.3499,41.76
2013-11-27,42.44,41.041,42.2,42.38
2013-11-29,40.91,40.979,41.1,41.01
2013-12-02,41.75,41.4904,41.505,42.193
2013-12-03,40.909,42.0592,40.668,41.718
2013-12-04,41.206,42.33,41.48,40.57
2013-12-05,40.23,40.239,39.772,41.24
2013-12-06,41.75,40.378,41.165,41.27
2013-12-09,41.661,40.73,41.184,40.737
2013-12-10,41.4,40.557,39.33,38.89
2013-12-11,39.17,39.4353,39.145,40.0
2013-12-12,38.652,39.835,38.0,39.65
2013-12-13,39.844,40.226,38.223,38.572
2013-12-16,40.0,39.91,39.166,38.78
2013-12-17,38.489,39.37,38.872,38.849
2013-12-18,38.776,39.635,39.77,40.75
2013-12-19,39.64,39.78,39.23,40.176
2013-12-20,38.85,40.22,39.858,40.42
2013-12-23,39.247,39.75,39.875,40.05
2013-12-24,39.85,39.724,39.082,40.748
2013-12-26,41.039,39.7929,40.0609,41.1
2013-12-27,41.19,41.52,40.38,40.828
2013-12-30,40.655,41.224,40.3,39.86
2013-12-31,40.415,40.81,40.101,40.851
2014-01-02,40.505,40.796,39.2813,38.712
2014-01-03,39.89,39.411,39.25,39.41
2014-01-06,39.95,40.13,39.32,39.065
2014-01-07,38.6,39.779,38.421,40.088
2014-01-08,40.06,39.1331,40.369,39.081
2014-01-09,39.441,39.48,39.9,40.6
2014-01-10,38.97,40.555,39.117,40.218
2014-01-13,40.4,40.008,37.61,38.75
2014-01-14,37.85,38.4095,39.132,39.57
2014-01-15,38.304,38.81,39.302,38.767
2014-01-16,39.72,39.632,38.347,38.088
2014-01-17,37.65,38.05,38.773,38.13
2014-01-21,38.815,38.964,37.29,38.211
2014-01-22,37.8,37.2,38.16,38.4
2014-01-23,38.132,37.824,36.56,37.035
2014-01-24,38.63,39.13,37.416,38.28
2014-01-27,38.069,39.231,38.13,37.807
2014-01-28,38.209,39.2497,37.752,37.486
2014-01-29,38.14,36.9,36.82,36.35
2014-01-30,36.82,36.281,37.151,37.68
2014-01-31,35.952,36.5752,35.534,36.71
2014-02-03,36.447,36.563,34.447,34.84
2014-02-04,36.0,37.3,36.023,36.058
2014-02-05,35.613,35.59,36.452,36.833
2014-02-06,36.885,36.8,35.96,36.51
2014-02-07,37.837,38.626,38.133,37.4981
2014-02-10,39.032,39.29,38.315,38.8
2014-02-11,37.77,38.974,38.1216,37.31
2014-02-12,37.284,37.85,37.69,37.954
2014-02-13,36.93,38.11,37.918,38.841
2014-02-14,38.66,38.648,37.131,37.73
2014-02-18,37.45,39.0,37.9994,37.988
2014-02-19,38.1,37.8,37.351,37.46
2014-02-20,37.12,37.474,37.56,37.197
2014-02-21,37.44,38.59,36.84,36.95
2014-02-24,36.45,36.54,36.02,36.86
2014-02-25,37.3,37.37,36.977,36.779
2014-02-26,35.62,36.8,35.03,37.42
2014-02-27,36.308,36.34,36.927,37.176
2014-02-28,36.97,36.6783,36.76,37.08
2014-03-03,35.768,36.792,37.0,35.95
